text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count 
b'@PablloAaraujo @rafaelalcadipan @nilmoretto Esperando. \nMas so tantos o problemas e a eficincia do governo no me https://t.co/MnPV5eYqid',2019-04-14 19:13:42,,pt,"b""Place(_api=None, id='6403b7e96cc202f9', url='https://api.twitter.com/1.1/geo/id/6403b7e96cc202f9.json', place_type='city', name='So Jos', full_name='So Jos, Brasil', country_code='BR', country='Brasil', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-48.745985, -27.641831], [-48.745985, -27.523263], [-48.599447, -27.523263], [-48.599447, -27.641831]]]), attributes={})""",,1317,5300,b'None',Florianopolis Brasil,241643976,2011-01-22 19:47:03,False,False,,0,54,False,,423,True,b'Valdir Souza Jr',pt,jrs2603,True,C0DEED,http://pbs.twimg.com/profile_images/901453658583334912/8C8Iz9j9_normal.jpg,,1117506230988214274,0,False,Twitter for Android,False,0
"b'O Governo Federal ataca mais uma vez, na tentativa de desarticular a sociedade civil, e  coloca em risco a execuo https://t.co/oAyaGuRxRL'",2019-04-14 19:13:48,,pt,b'None',,2,62,b'Deputado Estadual',,1092446595889745921,2019-02-04 15:35:39,False,False,,1,18,False,,73,True,b'DorielBarros',en,DorielBarros,False,F5F8FA,http://pbs.twimg.com/profile_images/1092447588668854272/FD7J1iJN_normal.jpg,,1117506256162500609,0,False,Twitter for Android,False,0
b'Uma questo de investimento em educao',2019-04-14 19:13:48,,pt,b'None',,908,29096,"b'Cristocntrico, por muito tentar ser o centro.'",Feira de Santana  Bahia ,43632186,2009-05-31 03:04:33,False,False,,7,723,False,,540,False,b'Gerson  Junior',pt,gersinhojr,False,FFFFFF,http://pbs.twimg.com/profile_images/378800000653477431/785d45db903394aa50dbd0ae6fe4a72b_normal.jpeg,,1117506256955158528,0,False,Twitterrific for iOS,False,0
b'@UOLTelevisao Os 100 dias do governo Bolsonaro esto dando timos frutos ',2019-04-14 19:13:48,,pt,b'None',,11936,1614,"b'""A lei do esforo nunca te trai""'","Rio Grande do Norte, Brasil",904716885433966593,2017-09-04 14:44:49,False,False,,1,108,False,,445,False,b'Francisco Adail',pt,FranciscoAdail_,False,000000,http://pbs.twimg.com/profile_images/1045295001310298113/qAdbDY3T_normal.jpg,,1117506256967741440,0,False,Twitter for Android,False,0
"b'O governo tem que dar um grande aumento pros bombeiros porque cacete, teve Brumadinho que foi quase um ms de um tr https://t.co/RDDVBaELxb'",2019-04-14 19:13:50,,pt,b'None',,4,15,b'Projeto para expormos nossos pensamentos contato: projeto.escritores9@gmail.com',,1115717974831161344,2019-04-09 20:47:49,False,False,,0,9,False,,9,True,b'10 lentes',pt,ProjetoEscrito,False,F5F8FA,http://pbs.twimg.com/profile_images/1116746845575884800/WKdNzckn_normal.jpg,,1117506263049359360,0,False,Twitter for Android,False,0
b'@Haddad_Fernando O seu querido governo no fez nada pela amaznia juntamente com os latifundirios da bancada rural https://t.co/HIe06g6wKE',2019-04-14 19:13:56,,pt,b'None',,51,2022,"b'Atleta PcDT13 \n importante estudar, sempre estudar, tenha fome de conhecimento e nunca podero te ludibriar.'","Promissão, Brasil",424439875,2011-11-29 19:34:56,False,False,,0,31,False,,33,False,b'Jhon Willer',pt,jhow_corredor_m,True,1A1B1F,http://pbs.twimg.com/profile_images/1108824452178022418/bLcasOgV_normal.jpg,,1117506289633046528,0,False,Twitter for Android,False,0
b'a chacota desse governo  tanta que rende at pardia  https://t.co/PyZ0xGPFSg',2019-04-14 19:14:00,,pt,b'None',,170,3168,b'falando sobre tudo e no dizendo nada   DASHDOLL  BEYHIVE ',,987675596678459394,2018-04-21 12:53:07,False,False,,0,87,False,,103,False,b' HMCMING',pt,elenmairaa,False,000000,http://pbs.twimg.com/profile_images/1026231330319867905/MGkFgB5O_normal.jpg,,1117506307546865673,0,False,Twitter for iPhone,False,0
b'Passarei 3 horas de viagem do lado de um cara q t vendo aqueles vdeos do bozo com msicas irritantes no final\n\nO https://t.co/hwPesmdhHr',2019-04-14 19:14:01,,pt,b'None',,3752,619,b'tentando construir um lattes pra postar o link aqui',JP/Natal,401459382,2011-10-30 15:41:08,False,False,,0,59,False,,129,False,"b'Cad o projeto? (ORIENTADOR, Meu)'",pt,beatrizsurtada,False,BADFCD,http://pbs.twimg.com/profile_images/1040355548527509504/cb9aW5tZ_normal.jpg,,1117506309346213890,0,False,Twitter for Android,False,0
b'@RuiCunh38804436 @jairbolsonaro @mctic @Astro_Pontes Verdade temos essa tecnologia a muitos anos. Se olharmos l pa https://t.co/qJAlxDCQ0S',2019-04-14 19:14:02,,pt,b'None',,198,150,b'None',Rio Claro,1576471686,2013-07-08 02:04:23,False,False,,0,0,False,,63,False,b'Vagner Oliveira Portela',pt,VagnerPort,False,131516,http://pbs.twimg.com/profile_images/1064945625450639360/NgLZEA5n_normal.jpg,,1117506315264364550,0,False,Twitter Web App,False,0
b'@opeixe100 @republica_ctba Est um caos devido sim os 3 meses sem algum a frente do rgo. Est um caos pois quem https://t.co/TuyWQ4jub3',2019-04-14 19:14:10,,pt,b'None',,12,1549,b'Perfil para seguir e no ser seguido.',,1528447602,2013-06-18 18:20:29,False,False,,0,0,False,,58,True,b'S observando',pt,FlvioMarque,False,C0DEED,http://pbs.twimg.com/profile_images/1072405256338853889/tiicC4lD_normal.jpg,,1117506350588862464,0,False,Twitter for Android,False,0
"b'econmico e da maioria das crises que atingiram o mundo no ltimo sculo ou mais.Dinheiro  um bem,um produto e um https://t.co/TX7fySldur'",2019-04-14 19:14:13,,pt,b'None',,1545,210476,b' Quem visitou seu perfil no Twitter?  \r\n                 Clique aqui: http://fbhtc.com/clique ',,541802505,2012-03-31 14:54:36,False,False,http://fbhtc.com/clique,52,7596,False,,7461,False,b'Antnio Davi Roland de Brito',pt,RolandDavi,True,C0DEED,http://pbs.twimg.com/profile_images/2835641201/48c22e6cabd00d3a7e962c7caea1d589_normal.jpeg,,1117506362248966144,0,False,Twitter for Android,False,0
b'que pergunta  essa',2019-04-14 19:14:15,,pt,b'None',,30342,241343,b' we make our own rules  afetropia  promise ',marcello • lucas ,2759875656,2014-08-23 19:02:58,False,False,,51,5057,False,,768,True,b'aurora        ',pt,starsmokwr,True,C0DEED,http://pbs.twimg.com/profile_images/1099522052527140865/ym_4ZO_h_normal.jpg,,1117506367982657541,0,False,Twitter for Android,False,0
"b'Ver na TV Assuno Cristas a beijar velhinhos numa feira, dizendo-lhes que este Governo d pouco (nem ela consegu https://t.co/uAm4DSUhZf'",2019-04-14 19:14:19,,pt,b'None',,615,6781,b'None',,20762598,2009-02-13 11:01:26,False,False,,17,917,False,,375,True,b'Filipe Neto Brando',en,filipenb,False,C0DEED,http://pbs.twimg.com/profile_images/1036928396712914944/qTXfFDk__normal.jpg,,1117506386777313280,0,False,Facebook,False,0
b'nunca acaba',2019-04-14 19:14:23,,pt,b'None',,873,6900,b'nem um pouco tranquilo',,1027893235946070018,2018-08-10 12:23:39,False,False,,0,83,False,,179,True,b'S',pt,salvequebrada_s,False,F5F8FA,http://pbs.twimg.com/profile_images/1114645840914722817/4m1PdYPc_normal.jpg,,1117506404435288065,0,False,Twitter Web App,False,0
b'@BolsonaroSP @opropriolavo O astrolgo @opropriolavo  um recalcado que s ganhou relevncia num governo de idiotas https://t.co/Wi7vG2KfSY',2019-04-14 19:14:26,,pt,b'None',,641,151,b'Che Sincero\n\n\nInstagram: @chesincerobr',Brasil,1096860336571994112,2019-02-16 19:54:17,False,False,,0,16,False,,86,True,b'Che Sincero #freeAssange',pt,SinceroChe,False,F5F8FA,http://pbs.twimg.com/profile_images/1107580132036886529/48hFETAT_normal.jpg,,1117506415164317697,0,False,Twitter for Android,False,0
b'Cad emprego? no tem trabalho para caminhoneiros esto quebrados faa alguma coisa .por favor',2019-04-14 19:14:27,,pt,b'None',,110,154,b'curitiba',"Cristo Rei, Curitiba",1104126841743384576,2019-03-08 21:08:47,False,False,,0,7,False,,26,True,b'Ldia Lipsuk',en,LLipsuk,False,F5F8FA,http://pbs.twimg.com/profile_images/1113785433723424769/DLb8ZtVZ_normal.jpg,,1117506419593551882,0,False,Twitter for Android,False,0
b'@PatriciaZordan @FsaNadir @RedeGlobo A Rede GOEBBELS nunca mostra nada parecido. Somente o q denigre o governo fede https://t.co/hQAUiXtlR0',2019-04-14 19:14:29,,pt,b'None',,24106,4426,"b'Me (1 filho humano e 2 gatineos), conservadora, profissional do Comrcio Exterior, anti-esquerda, minha f  DEUS '",São Paulo,371437425,2011-09-10 21:15:30,False,False,,0,357,False,,425,False,b'Mirian Dias 17',pt,miriansdias,False,ACDED6,http://pbs.twimg.com/profile_images/1054532171174678529/hXRvVAB8_normal.jpg,,1117506427839549441,0,False,Twitter for Android,False,0
b'Temos um governo que ganhou a eleio na base da mentira. S podia dar no que deu n...',2019-04-14 19:14:35,,pt,b'None',,6004,3464,"b'Hello World! Tenho um canal no youtoba BOMBANDO!!! (SQN), se inscreva l - https://goo.gl/HiGxkp'",Brasil,40747601,2009-05-17 22:07:29,False,False,http://www.ImJean.info,12,266,False,,362,False,b'Jean Felipe',en,jean_felipe,True,709397,http://pbs.twimg.com/profile_images/1115928733435727873/__piS7Rw_normal.jpg,,1117506453982666752,0,False,Twitter for Android,False,0
b'@Haddad_Fernando Como a oposio e alguns da imprensa tm apresentado uma postura contra e destrutiva ao atual gove https://t.co/fndMyj7mKN',2019-04-14 19:14:45,,pt,b'None',,1563,788,"b'Gosto de Literatura, Histria, Psicologia  e Pinturas Impressionistas, mas esse espao  para falar sobre assuntos diversos.'",,1096900449096138754,2019-02-16 22:33:41,False,False,,0,14,False,,71,True,b'Falando Sobre Coisas',pt,coisas_falando,False,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1117506495560736768,0,False,Twitter for Android,False,0
b'Governo A Paz dos Cemitrios',2019-04-14 19:14:46,,pt,b'None',,86206,92048,b'',Brasil,2155927873,2013-10-26 01:40:14,False,False,,2,253,False,,203,False,b'Katia Maia',pt,katiymaia,False,000000,http://pbs.twimg.com/profile_images/1117098467778879488/8i07Bj-w_normal.jpg,,1117506501323759618,0,False,Twitter Web Client,False,0
"b'Por uma Universidade Pblica a servio do Povo, no desistiremos da luta! Merecemos mais que um acordo com o govern https://t.co/AvvscqUvCR'",2019-04-14 19:14:47,,pt,b'None',,406,2062,b'Luta!',Phb City,432800354,2011-12-09 20:04:47,False,False,,0,197,False,,1161,False,b'Poder Popular 00',pt,Aqualtune1665,True,ACDED6,http://pbs.twimg.com/profile_images/1093629799959093248/QRyCko-l_normal.jpg,,1117506503458676737,0,False,Twitter Web App,False,0
"b'@UOLNoticias A queda de Bolsonaro pode ser explicada, em parte, porque o Governo diminuiu a verba dos grandes rg https://t.co/M43ZeuoUGZ'",2019-04-14 19:14:47,,pt,b'None',,11748,10261,b'None',,969009457022849024,2018-03-01 00:40:32,False,False,,0,44,False,,147,True,b'Andrea',en,Andrea00747361,False,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1117506503806738432,0,False,Twitter for iPhone,False,0
"b'Todos eles esto unidos pela maldade , eles so vazios por dentro,fedem enxofre ela o Bozo  o  guru do bosta , os m https://t.co/VWxyVCmPqZ'",2019-04-14 19:14:50,,pt,b'None',,13224,121673,b'None',,2836551183,2014-10-18 22:15:44,False,False,,12,1662,False,,856,True,b'Ana Maria Lula Padilha',pt,iaconstante,False,C0DEED,http://pbs.twimg.com/profile_images/590622682837835778/m_qr2Tab_normal.jpg,,1117506517656379393,0,False,Twitter Web Client,False,0
b'Tirei Na mo do governo! poxa ned estou com voc nessa https://t.co/6AWrGxuFnF',2019-04-14 19:15:01,,pt,b'None',,98603,8250,"b'the lone wolf dies,but the pack survives.'",green gabless ,809496855293952000,2016-12-15 20:34:24,False,False,,1,837,False,,1740,True,b'queen in the north with endgame',pt,hopenalife,True,F5F8FA,http://pbs.twimg.com/profile_images/1100102367410827270/dktJenZq_normal.jpg,,1117506561683918850,0,False,Twitter for iPhone,False,0
b'@jairbolsonaro Presidente as ONGs da causa Animal rouba dinheiro do governo e ainda cobram absurdos pra cuidar dos https://t.co/ukvhfQy25B',2019-04-14 19:15:10,,pt,"b""Place(_api=None, id='54236e9dcbedb5e6', url='https://api.twitter.com/1.1/geo/id/54236e9dcbedb5e6.json', place_type='city', name='Ita de Minas', full_name='Ita de Minas, Brasil', country_code='BR', country='Brasil', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-46.847332, -20.841889], [-46.847332, -20.629421], [-46.69564, -20.629421], [-46.69564, -20.841889]]]), attributes={})""",,346,135,b'None',Itau de Minas ,3034792323,2015-02-13 15:05:54,False,False,,0,31,False,,108,True,b'Weily Miranda',pt,MirandaWeily,True,C0DEED,http://pbs.twimg.com/profile_images/566255223182995457/dUcIIlQz_normal.jpeg,,1117506598950383618,0,False,Twitter for Android,False,0
b'@Gremio Fecha o estado do Governo.',2019-04-14 19:15:13,,pt,b'None',,70352,25930,b'',brasil,86111422,2009-10-29 16:56:29,False,False,,4,876,False,,2634,False,b'Welber',pt,WPM84,True,1A1B1F,http://pbs.twimg.com/profile_images/1107794486963458050/mBkaHRW1_normal.jpg,,1117506614494474240,0,False,Twitter for Android,False,0
b'@folha Por que o Brasil de Paulo Freire e Folha de So Paulo v no Bolsonaro um inimigo\n\nJornalistas esquerdinhas c https://t.co/79DWoRVc2r',2019-04-14 19:15:17,,pt,b'None',,21151,32569,b'Apenas um pai de famlia navegando no mar de lama da poltica brasileira',"São Paulo, Brasil",829847670156095488,2017-02-10 00:21:17,False,False,,0,669,False,,978,True,b'Dezao',pt,PassariAndre,False,F5F8FA,http://pbs.twimg.com/profile_images/858842813114527744/E5Ott7u0_normal.jpg,,1117506629967151111,0,False,Twitter for iPhone,False,0
"b' coisa de um irresponsvel.\n\nIdeia de Bolsonaro de barrar radares em rodovias  loucura, diz pesquisador https://t.co/EzUj9wEYJL'",2019-04-14 19:15:21,,pt,b'None',,55538,51391,"b'Servidor Federal (Professor UFG), Dr. Cincia da Computao pela USP. Mestre em tudo por titulao bblica. #LulaPresoPolitico #LulaLivre #MariellePresente'","Catalão, Brasil",812396943070691328,2016-12-23 20:38:19,False,False,,37,9456,False,,4469,True,b'Prof. Sergio Lula da Silva',pt,DonSergiones,False,F5F8FA,http://pbs.twimg.com/profile_images/1104139708051963907/SLacvtHi_normal.png,,1117506648011091968,0,False,Twitter Web Client,False,0
"b'Eu achava que Mame Dilma fazia merda, mas igual ao Bozo no tem.  trocar uma nota de 10 por uma de 1 real. https://t.co/NZraj4XQyb'",2019-04-14 19:15:26,,pt,b'None',,45,14791,b'None',Sousa PB,330459513,2011-07-06 17:10:45,False,False,http://Facebook.com/neycena,0,132,False,,134,False,b'Edney Lucena',pt,NeyCena,True,131516,http://pbs.twimg.com/profile_images/820938167041884160/HwNl16LX_normal.jpg,,1117506665593569280,0,False,Facebook,False,0
"b'Continua a ingerncia do governo na empresa,  j vimos esse filme.'",2019-04-14 19:15:30,,pt,b'None',,4765,5732,b'None',"Rio de Janeiro, Brasil",1021568796832743424,2018-07-24 01:32:35,False,False,,0,38,False,,225,True,b'Antonio Carlos Morais',pt,Antonio58435663,False,F5F8FA,http://pbs.twimg.com/profile_images/1050086257496416257/luvw7eE9_normal.jpg,,1117506686191853569,0,False,Twitter for Android,False,0
"b'Vamos orar, pessoal! Temos que pressionar o governo a indeniz-lo pelo assassinato do filho dele!  https://t.co/LqdZZafhsb'",2019-04-14 19:15:37,,pt,b'None',,229,324,"b'Influencer Fitness, Lifestyle e Moda'",Sao Paulo,47252682,2009-06-15 03:49:43,False,False,http://www.instagram.com/caperson100,1,101,False,,245,False,b'Camila Person',pt,CAMILA_PERSON,True,642D8B,http://pbs.twimg.com/profile_images/1103488602435145728/Kevg1MeG_normal.jpg,,1117506714889326592,0,False,Twitter for iPhone,False,0
"b'Ateno,  uma thread, peo a gentileza de lerem todos Tweets da sequncia.\nConcordo em gnero, nmero e grau. Exis https://t.co/kMkTfWk6sy'",2019-04-14 19:15:38,,pt,b'None',,7975,64940,"b'Por um mundo onde sejamos socialmente iguais, humanamente diferentes e totalmente livres.\n\nRosa Luxemburgo'",RJ  -  Brasil,380980266,2011-09-27 15:08:59,False,False,http://www.nonagotadagua.com.br/,32,5917,False,,6460,False,b'Rodrineto',pt,RRodrineto,True,C0DEED,http://pbs.twimg.com/profile_images/1103770632821633031/4BhETUp7_normal.jpg,,1117506719083528194,0,False,Twitter for Android,False,0
"b'Queiroz no vai aparecer e nem falar o que sabe, pois a sua fala representa o fim dos Bolsonaro, pois, tm pessoas https://t.co/gAhIHyYSMo'",2019-04-14 19:15:40,,pt,b'None',,23,1679,b'None',,1451302806,2013-05-23 12:14:59,False,False,,0,125,False,,410,True,b'francisco lula fialho',pt,franciscofialh3,False,C0DEED,http://pbs.twimg.com/profile_images/3707695178/2b16cf758338c12adb0748fe220ae3ba_normal.jpeg,,1117506725446336512,0,False,Twitter for Android,False,0
b'Bom demais #SomosTodosBolsonaro  #BrasilAcimadeTudoDeusAcimadeTodos #Bolsonaro2022',2019-04-14 19:15:49,,pt,b'None',,27584,5392,"b'Sou Sincera,amo Famlia,Respeito, Sade,Justia,EducaoAmo meu Jesus,Famlia,amigos,bordarNo tolero injustia,pessoa c/ falso moralismo,medocre,hipcrita'",BARRA DO GARÇAS/MT,332774859,2011-07-10 11:50:41,False,False,,1,459,False,,1009,False,b'LadyBordados/Artes/Patriota',pt,leidylaura32,False,000000,http://pbs.twimg.com/profile_images/1101352460248064000/NWvFMCoh_normal.jpg,,1117506763983589377,0,False,Twitter Web Client,False,0
b'Notcia de ltima hora : A enchente arrastou todo mundo ...  Em vez de procurarem meios para estarem seguros esto https://t.co/gV3WNWnVIH',2019-04-14 19:15:55,,pt,b'None',,1,3617,b'trs M',Angola ,164511809,2010-07-09 01:59:34,False,False,http://musicasangolana.blogspot.com/,0,10,False,,2,False,b'Riedson Macbey',en,3Tresm,True,C0DEED,http://pbs.twimg.com/profile_images/816539653281116160/PL0ad7X9_normal.jpg,,1117506787530477574,0,False,Facebook,False,0
"b'#DomingoDireitaSDV O dinheiro tem que ser nosso, no do governo. Privatizem, desburocratizem e desregulamentem j.'",2019-04-14 19:15:55,,pt,b'None',,1545,210479,b' Quem visitou seu perfil no Twitter?  \r\n                 Clique aqui: http://fbhtc.com/clique ',,541802505,2012-03-31 14:54:36,False,False,http://fbhtc.com/clique,52,7596,False,,7461,False,b'Antnio Davi Roland de Brito',pt,RolandDavi,True,C0DEED,http://pbs.twimg.com/profile_images/2835641201/48c22e6cabd00d3a7e962c7caea1d589_normal.jpeg,,1117506788054769664,0,False,Twitter for Android,False,0
b'Condenao de Danilo Gentili  armadilha; governo Bolsonaro esboa uma ditadura https://t.co/HGGXrTSm52',2019-04-14 19:16:05,,pt,b'None',,1672,25042,b'Sem frescuras...        \n#LulaLivre                                             #SigamPelaEsquerda ',,2268730459,2013-12-30 11:24:12,False,False,,2,1911,False,,3844,False,b'Fifico  Siebra',pt,fjosi1,False,352726,http://pbs.twimg.com/profile_images/1103669751576956930/j2Q8keZU_normal.png,,1117506830350135296,0,False,Facebook,False,0
b'e vocs ainda tem a coragem de reclamar do governo bolsonaro',2019-04-14 19:16:05,,pt,b'None',,3380,16959,b'The Florida State Uni',"Florida, USA",271661770,2011-03-24 23:28:17,False,False,http://Instagram.com/eduardoantonini/,1,125,False,,92,False,b'Eduardo',en,edwardoantonini,True,C0DEED,http://pbs.twimg.com/profile_images/1096614110098272256/FC_W9r1-_normal.jpg,,1117506832833105920,0,False,Twitter Web App,False,0
b'al seguimores acadmicos isso  vdd? jesuissss @ayashipurple @ruan_espindola',2019-04-14 19:16:07,,pt,b'None',,14055,19365,b'dia ensolarado com pancadas de chuva',,34677855,2009-04-23 17:52:07,False,False,,4,436,False,,385,False,b'laisation golpista de uberlandia',pt,Laisation,True,F2F3F5,http://pbs.twimg.com/profile_images/1051091926932426758/WYHLy5mf_normal.jpg,,1117506839476879362,0,False,Twitter for Android,False,0
"b'@CarlosBolsonaro Talvez eu esteja errada, no entendo de poltica. Mas um presidente mudar de partido aos cem dias https://t.co/5CMUsJna74'",2019-04-14 19:16:10,,pt,b'None',,3107,1452,"b'Sou a favor da Lavajato. Quero corruptos na cadeia, no importa se de direita ou de esquerda, extrema ou centro e adjacncias. Abomino o fanatismo e a idolatria'","Piracicaba, Brasil",61349839,2009-07-30 01:17:01,False,False,,0,48,False,,420,True,b'Tuca de Carvalho',pt,tucarvalho,True,C0DEED,http://pbs.twimg.com/profile_images/1114486008337371136/ydLhaH_V_normal.jpg,,1117506851334238208,0,False,Twitter for iPhone,False,0
b'@ChicoXavier1000 @cacaucb @georgeaacoelho @cirogomes E no lugar de encher o saco de quem est tentando melhorar o B https://t.co/q6mUPVsNLs',2019-04-14 19:16:14,,pt,b'None',,4443,400,b'None',,928309790211756032,2017-11-08 17:14:35,False,False,,0,132,False,,247,True,b'Sobrancelha de Verdade ',pt,sobrancelhei,False,F5F8FA,http://pbs.twimg.com/profile_images/1106554796566294528/Y67q0yPV_normal.jpg,,1117506870640615424,0,False,Twitter Web Client,False,0
b'https://t.co/RWN4btfqW4\nFaz arminha  https://t.co/RWN4btfqW4',2019-04-14 19:16:14,,pt,b'None',,1727,3931,b'None',,193150029,2010-09-21 02:45:32,False,False,,0,55,False,,375,True,b'Daniel S. Carvalho',pt,DanielSCarvalh,False,C0DEED,http://pbs.twimg.com/profile_images/1054177917259915265/7AYFMakZ_normal.jpg,,1117506870955192320,0,False,Facebook,False,0
b'@EduMachadoDias1 @anapaulafelixba @thaisb1709 @HolvPaulo @lhenriquelima @chico_bill @hmcpedro @rafinhabastos https://t.co/n98SvnkgH1',2019-04-14 19:16:15,,pt,b'None',,90880,7547,b'Jornalismo(UNICARIOCA) / Instagram : jalvesluiz_ / YuriKanna ',Rio de Janeiro,2576166080,2014-06-19 05:19:43,False,False,,0,410,False,,516,False,b'insta: jalvesluiz_',pt,Jhonnattaan,True,C0DEED,http://pbs.twimg.com/profile_images/1112918823282360321/XVLBgQdo_normal.jpg,,1117506875212410882,0,False,Twitter for iPhone,False,0
b'*voz do Raul Gil*\n\nele NO PASSARIA O BECK para o governo democrtico e legtimo do presidente Ncolas Maduro\n\n*Pla https://t.co/OQPxDWicbr',2019-04-14 19:16:28,,pt,b'None',,2512,6434,b'sem tema definido',"Belém, Brasil",1028596207021637632,2018-08-12 10:57:00,False,False,,6,1079,False,,163,True,b'Acontece',pt,Reckcast,False,F5F8FA,http://pbs.twimg.com/profile_images/1034065736954785793/HUuHuFh0_normal.jpg,,1117506927498530816,0,False,Twitter for Android,False,0
"b'@RaquelBlak Vamos fazer do nordeste uma regio prspera e abundante, e mostrar que eles no mais precisaram de esmo https://t.co/r8ajxtY23m'",2019-04-14 19:16:31,,pt,b'None',,6158,2736,b'Policial militar do ES. Ps graduado em sociologia da educao. Casado e pai de dois filhos. Se for esquerdista no me siga.',,567262081,2012-04-30 14:20:47,False,False,,1,10792,False,,11043,True,b'Jaime',pt,SgtDeJesusus,False,C0DEED,http://pbs.twimg.com/profile_images/1109484470225326081/zxumHkL8_normal.jpg,,1117506938592477184,0,False,Twitter for Android,False,0
"b'@minc_rj Minc, procure aparecer de outro jeito. Fale sobre a evaso no Mais Mdicos; sobre as milcias ligadas ao g https://t.co/51nKAvhBK0'",2019-04-14 19:16:35,,pt,b'None',,29428,8871,b'DEMOCRACIA acima de tudo; DIREITOS HUMANOS acima de todos',"João Pessoa, Brasil",969593924972052480,2018-03-02 15:23:00,False,False,,1,309,False,,198,True,b'O Antifascista',pt,progride_br,True,F5F8FA,http://pbs.twimg.com/profile_images/1101367557800513536/qTBak4_5_normal.jpg,,1117506955919220736,0,False,Twitter for iPhone,False,0
b'@AdadLelia @jairbolsonaro A Globo conseguiu cavar o impeachment desse Prefeito!  assim que ela faz. E j est agin https://t.co/QHCIsdgHAL',2019-04-14 19:16:40,,pt,b'None',,45349,14146,b'',Brasil,372563666,2011-09-13 00:34:25,False,False,,2,2264,False,,2390,True,b'Renata',pt,MmipexRenata,False,C0DEED,http://pbs.twimg.com/profile_images/843520734085500928/uooc_1jF_normal.jpg,,1117506978757083136,0,False,Twitter Web Client,False,0
"b'@GloboNews Triste mano axo que o governo do rio deveria rever essa ideia de carro suspeito mete bala, isso e ridculo'",2019-04-14 19:16:50,,pt,b'None',,2414,3464,b'None',,291111168,2011-05-01 13:39:11,False,False,,0,25,False,,695,True,b'werbest-fort@hotmail',pt,werbesthotmail,False,C0DEED,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1117507021266391040,0,False,Twitter for Android,False,0
b'@Adrianosc27 @Paulimbh @TodosEducacao @novaescola @camaradeputados @SenadoFederal @davialcolumbre No ser mais por https://t.co/DrpdhSjwG9',2019-04-14 19:16:51,,pt,b'None',,215,1788,b'FP Governo do Estado de Minas Gerais',Brasil,387259591,2011-10-08 18:52:05,False,False,,0,25,False,,22,False,b'Renato Ribeiro ',pt,rrfsistemas,True,022330,http://pbs.twimg.com/profile_images/1077320117367853056/K3bYZDom_normal.jpg,,1117507025708175361,0,False,Twitter for Android,False,0
b'No h surpresa alguma!!!  Os militares esto sendo o que sempre foram em prol da Ptria.  \nTudo foi muito bem plan https://t.co/Ei9CkKZn2C',2019-04-14 19:16:52,,pt,b'None',,8459,5086,b'None',.,553181423,2012-04-14 02:35:30,False,False,,0,229,False,,454,True,b'Lilian',pt,LilianBRMartins,True,C0DEED,http://pbs.twimg.com/profile_images/1055291051978711042/9LcrZ11H_normal.jpg,,1117507026790301696,0,False,Twitter Web Client,False,0
b'#LulaLivre #LulaPresoPolitico #LulaValeaLuta #MarielleVive \nBancada do PT trabalha para sustar decreto do governo f https://t.co/FXgeQbUiDG',2019-04-14 19:16:54,,pt,b'None',,2980,7469,"b'Jornalista, radialista, cronista esportivo e cronista carnavalesco'",Fortaleza(CE) Brasil,205812433,2010-10-21 17:13:59,False,False,,1,462,False,,1720,True,b'Ramon Paixo',en,ramonpaixao54,True,C0DEED,http://pbs.twimg.com/profile_images/3062666330/a13e8ecc729dbbafd57890ebffbcfbde_normal.png,,1117507036168753153,0,False,Twitter Web App,False,0
b'@OCriador Eu vi ateu rezando pra ele sair do governo...',2019-04-14 19:16:55,,pt,b'None',,50,20,b'Me segue la no tuiteeeee!\n\nSigue nois no insta : @romiim_o',Caucaia-Ceara-Brasil,732717004080197632,2016-05-17 23:38:41,False,False,,0,5,False,,17,True,b'Romim Alves',pt,Romim_GT_25,False,F5F8FA,http://pbs.twimg.com/profile_images/1117308959701049344/qlmgC7Qi_normal.jpg,,1117507042212708357,0,False,Twitter Web App,False,0
"b'O Brasil que funciona! Se fosse na era do PT, levaria 5 anos para ficar pela metade uma obra superfaturada com 80% https://t.co/lzw8DrPS6y'",2019-04-14 19:16:59,,pt,b'None',,65,875,"b' Christian, loves #Coke, #cars, #SNES, #guns & #capitalism #RightWing. I do support #Israel! #direita Brasil acima de tudo, Deus acima de todos!'","Caxias do Sul, Brasil",1081752065460920321,2019-01-06 03:19:25,False,False,http://medium.com/@diehgosp,1,60,False,,108,False,b'Diego',en,ozydeser,False,000000,http://pbs.twimg.com/profile_images/1100552897744510977/9-SClU_N_normal.png,,1117507058985775104,0,False,Twitter Web Client,False,0
